Sequence_category,model,score
human,BioPhi,0.7616461140416624
human,BioPhi,0.8871266307043177
human,BioPhi,0.8280752753747291
human,BioPhi,0.7484026337214919
human,BioPhi,0.8028143773285242
human,BioPhi,0.8132399766682049
human,BioPhi,0.8359340220240171
human,BioPhi,0.7972298208326102
human,BioPhi,0.823744261112896
human,BioPhi,0.8888024213599173
human,BioPhi,0.7421003991964265
human,BioPhi,0.7981992720678035
human,BioPhi,0.8088571136155405
human,BioPhi,0.8069126817269945
human,BioPhi,0.8416201525689226
human,BioPhi,0.8109834130580832
human,BioPhi,0.8289853336184092
human,BioPhi,0.7986724887624246
human,BioPhi,0.8224855964637805
human,BioPhi,0.8107074698276608
human,BioPhi,0.8820759152393725
human,BioPhi,0.8832436314123309
human,BioPhi,0.8603709590535203
human,BioPhi,0.8808995249370734
human,BioPhi,0.8253484922374978
human,BioPhi,0.7923474766073688
human,BioPhi,0.7741678134828317
human,BioPhi,0.7544049133606461
human,BioPhi,0.8983648403555946
human,BioPhi,0.7817508555965981
human,BioPhi,0.8429609736619151
human,BioPhi,0.7957709339340177
human,BioPhi,0.8294465861736088
human,BioPhi,0.8067458115849059
human,BioPhi,0.7880279341696809
human,BioPhi,0.7692890513258485
human,BioPhi,0.8675571291596961
human,BioPhi,0.8350482846973306
human,BioPhi,0.8244731543220092
human,BioPhi,0.8235276569338406
human,BioPhi,0.8135432596555201
human,BioPhi,0.7965218706953304
human,BioPhi,0.7780841197892432
human,BioPhi,0.8505464446878879
human,BioPhi,0.7966701560786792
human,BioPhi,0.8136331262565883
human,BioPhi,0.8943318371772766
human,BioPhi,0.8212621648836395
human,BioPhi,0.8209370997022181
human,BioPhi,0.8809558657288062
human,BioPhi,0.7772475615690607
human,BioPhi,0.8777547405391443
human,BioPhi,0.8706290813293771
human,BioPhi,0.7813340847093898
human,BioPhi,0.7747269776572875
human,BioPhi,0.8141639003864466
human,BioPhi,0.8839512895191869
human,BioPhi,0.7888996028640402
human,BioPhi,0.8175103018837853
human,BioPhi,0.871410419108967
human,BioPhi,0.7876574554950884
human,BioPhi,0.8931556950267564
human,BioPhi,0.8660939035316308
human,BioPhi,0.8018660286118177
human,BioPhi,0.887726021035919
human,BioPhi,0.8377223366993332
human,BioPhi,0.8709431448798688
human,BioPhi,0.7920625621897984
human,BioPhi,0.7626571986719827
human,BioPhi,0.8084283738618805
human,BioPhi,0.7871965808477605
human,BioPhi,0.8298747917568242
human,BioPhi,0.8105207882407639
human,BioPhi,0.8461615920473798
human,BioPhi,0.8114805306707109
human,BioPhi,0.8137929529744994
human,BioPhi,0.7841373699352793
human,BioPhi,0.8786460889219228
human,BioPhi,0.8246523216448463
human,BioPhi,0.8074128444764822
human,BioPhi,0.8142401007862072
human,BioPhi,0.8375387384086592
human,BioPhi,0.7936751517336234
human,BioPhi,0.8139558088102745
human,BioPhi,0.768511094091857
human,BioPhi,0.8100958683101808
human,BioPhi,0.7869966837444475
human,BioPhi,0.8046355546230362
human,BioPhi,0.8321157110685652
human,BioPhi,0.8818817243524592
human,BioPhi,0.8700949694411676
human,BioPhi,0.8285290338273081
human,BioPhi,0.8913282278079947
human,BioPhi,0.8125592057371424
human,BioPhi,0.7716562162376632
human,BioPhi,0.7894103672923678
human,BioPhi,0.8285514220326871
human,BioPhi,0.7916955236877714
human,BioPhi,0.8736487592970722
human,BioPhi,0.8337180854089684
human,BioPhi,0.7699547498486936
human,BioPhi,0.8080621154840327
human,BioPhi,0.8486204409541992
human,BioPhi,0.8664317391969326
human,BioPhi,0.8465015850191521
human,BioPhi,0.7800117957144975
human,BioPhi,0.83621807893703
human,BioPhi,0.8562664936550639
human,BioPhi,0.8913156392694521
human,BioPhi,0.7839553168861666
human,BioPhi,0.7930895903857775
human,BioPhi,0.7956863345294181
human,BioPhi,0.7998748905653876
human,BioPhi,0.8213963909953271
human,BioPhi,0.8249289691523929
human,BioPhi,0.7899867758221392
human,BioPhi,0.7784722020333894
human,BioPhi,0.8190464236166166
human,BioPhi,0.8631392824315717
human,BioPhi,0.8766729680179548
human,BioPhi,0.8320237581033771
human,BioPhi,0.8811645488957035
human,BioPhi,0.8300694909091269
human,BioPhi,0.8305806796823707
human,BioPhi,0.7881978513939041
human,BioPhi,0.8058271722605868
human,BioPhi,0.8044943705689712
human,BioPhi,0.8252775656188479
human,BioPhi,0.7831862804909738
human,BioPhi,0.8196817257864909
human,BioPhi,0.7987499508178897
human,BioPhi,0.8528585685330017
human,BioPhi,0.7950747255470698
human,BioPhi,0.8095140901728058
human,BioPhi,0.7761900932573288
human,BioPhi,0.7499021456000351
human,BioPhi,0.8690166395854174
human,BioPhi,0.8820193176182498
human,BioPhi,0.8243843963657452
human,BioPhi,0.7940528510998075
human,BioPhi,0.8038579363210667
human,BioPhi,0.8158747267865001
human,BioPhi,0.8487636632457072
human,BioPhi,0.7727338248597724
human,BioPhi,0.7730624205950234
human,BioPhi,0.8023849177026303
human,BioPhi,0.8247812209211713
human,BioPhi,0.8897749054229865
human,BioPhi,0.8081844873585791
human,BioPhi,0.8141397057771683
human,BioPhi,0.8142962955214359
human,BioPhi,0.829743126191753
human,BioPhi,0.8376516404898227
human,BioPhi,0.8077844275228147
human,BioPhi,0.822802577973546
human,BioPhi,0.7538241567533641
human,BioPhi,0.8007510343083629
human,BioPhi,0.8328171228723866
human,BioPhi,0.8075026067838605
human,BioPhi,0.7680515399668366
human,BioPhi,0.8616363267614463
human,BioPhi,0.8091649263491854
human,BioPhi,0.8790174108885583
human,BioPhi,0.7817583863418234
human,BioPhi,0.8794928569931629
human,BioPhi,0.8936344229874491
human,BioPhi,0.8838051902751128
human,BioPhi,0.8908437058329582
human,BioPhi,0.7952369629320774
human,BioPhi,0.8060247128576798
human,BioPhi,0.807723646743163
human,BioPhi,0.8218378317411815
human,BioPhi,0.8722701907998561
human,BioPhi,0.7625497357984041
human,BioPhi,0.7443684032000601
human,BioPhi,0.8300764247809255
human,BioPhi,0.8197457351343473
human,BioPhi,0.8329190701664051
human,BioPhi,0.821104868465119
human,BioPhi,0.8273922290887918
human,BioPhi,0.8095517868450919
human,BioPhi,0.8751453394583284
human,BioPhi,0.874224306418086
human,BioPhi,0.8968984025009608
human,BioPhi,0.8040862173736095
human,BioPhi,0.8242520620730126
human,BioPhi,0.8116914767771959
human,BioPhi,0.8292955745441409
human,BioPhi,0.83004929851263
human,BioPhi,0.8811358150165781
human,BioPhi,0.8114289667335202
human,BioPhi,0.8270872721163135
human,BioPhi,0.8148985087887204
human,BioPhi,0.8460718148257121
human,BioPhi,0.8100347393235869
human,BioPhi,0.8201530405566236
human,BioPhi,0.8707141407898494
human,BioPhi,0.8062986184732389
human,BioPhi,0.8230723934593024
human,BioPhi,0.7721056185662747
human,BioPhi,0.8055367402767188
human,BioPhi,0.8066276497604539
human,BioPhi,0.8414041177830963
human,BioPhi,0.8044351443367185
human,BioPhi,0.8239406188422779
human,BioPhi,0.8409444469261945
human,BioPhi,0.8009150835427166
human,BioPhi,0.8115516580500692
human,BioPhi,0.4836245713596966
human,BioPhi,0.8812113301713996
human,BioPhi,0.8716174357831478
human,BioPhi,0.7961525849101169
human,BioPhi,0.8318184935487807
human,BioPhi,0.8051444228971377
human,BioPhi,0.7985853649794109
human,BioPhi,0.8804680013522637
human,BioPhi,0.8300254117874872
human,BioPhi,0.8242479134173621
human,BioPhi,0.8262932663783431
human,BioPhi,0.8767131286740844
human,BioPhi,0.7697917900572554
human,BioPhi,0.8228231348298691
human,BioPhi,0.7928145304987473
human,BioPhi,0.879494328893
human,BioPhi,0.7805324835702777
human,BioPhi,0.8295466663646642
human,BioPhi,0.8277119555595246
human,BioPhi,0.8275091399749119
human,BioPhi,0.8303828008956914
human,BioPhi,0.4519754158038842
human,BioPhi,0.8671142681191365
human,BioPhi,0.8130321169360762
human,BioPhi,0.8797444770158815
human,BioPhi,0.8193057378684389
human,BioPhi,0.8027319210041471
human,BioPhi,0.8142311788886507
human,BioPhi,0.8157208050208643
human,BioPhi,0.8131091553451759
human,BioPhi,0.8033962293045113
human,BioPhi,0.8057885179458105
human,BioPhi,0.7927225524524473
human,BioPhi,0.8028663508506997
human,BioPhi,0.8883437992127474
human,BioPhi,0.8689071337754014
human,BioPhi,0.8039955552510855
human,BioPhi,0.8108161059823239
human,BioPhi,0.8785686523812574
human,BioPhi,0.8782161524916281
human,BioPhi,0.8772877504017728
human,BioPhi,0.8096632000709337
human,BioPhi,0.8371180472132124
human,BioPhi,0.8021669463039591
human,BioPhi,0.7727752264119058
human,BioPhi,0.8775555915275558
human,BioPhi,0.8026328842746667
human,BioPhi,0.8124097805746175
human,BioPhi,0.8813917135523859
human,BioPhi,0.7827520310948385
human,BioPhi,0.8179289602762104
human,BioPhi,0.8302901470878472
human,BioPhi,0.8275363648370389
human,BioPhi,0.797041101127863
human,BioPhi,0.8789365457991759
human,BioPhi,0.7928102041049948
human,BioPhi,0.7806193665900362
human,BioPhi,0.7665341854716341
human,BioPhi,0.7567017943561077
human,BioPhi,0.8329445500969886
human,BioPhi,0.7883416794240474
human,BioPhi,0.879161982037127
human,BioPhi,0.8173532931577592
human,BioPhi,0.78074423763461
human,BioPhi,0.8107801896496479
human,BioPhi,0.8870704207689531
human,BioPhi,0.8468027408458293
human,BioPhi,0.7686901052792867
human,BioPhi,0.8284023147968559
human,BioPhi,0.7964725329902423
human,BioPhi,0.7977358724788896
human,BioPhi,0.8073774451822645
human,BioPhi,0.8162351867960145
human,BioPhi,0.8772003976236872
human,BioPhi,0.8104346247687936
human,BioPhi,0.8052686030529439
human,BioPhi,0.7799560013317585
human,BioPhi,0.7922684148800644
human,BioPhi,0.8504781368504132
human,BioPhi,0.818536458590201
human,BioPhi,0.877035226934063
human,BioPhi,0.8408305526512568
human,BioPhi,0.8135249248546798
human,BioPhi,0.8389087584081704
human,BioPhi,0.8693910708366814
human,BioPhi,0.7745512901998028
human,BioPhi,0.799101879307573
human,BioPhi,0.8241362802006982
human,BioPhi,0.7740230483934283
human,BioPhi,0.8397839061989643
human,BioPhi,0.8363822278366467
human,BioPhi,0.7912495110630989
human,BioPhi,0.816051856666873
human,BioPhi,0.8102927107896124
human,BioPhi,0.7803412217248991
human,BioPhi,0.8663431654917076
human,BioPhi,0.7996756609084956
human,BioPhi,0.7853517247393967
human,BioPhi,0.7730141449877519
human,BioPhi,0.7583404354891687
human,BioPhi,0.8216861650490992
human,BioPhi,0.8191157255957766
human,BioPhi,0.8472418906644751
human,BioPhi,0.8626454785768675
human,BioPhi,0.8107119152555242
human,BioPhi,0.8343727736981637
human,BioPhi,0.8840862382919743
human,BioPhi,0.8101154417147703
human,BioPhi,0.8379393196082674
human,BioPhi,0.8236305210561979
human,BioPhi,0.7680806994560312
human,BioPhi,0.8490081972514207
human,BioPhi,0.735218140739398
human,BioPhi,0.814318072901846
human,BioPhi,0.8280967870856276
human,BioPhi,0.8430851447311315
human,BioPhi,0.7898481545633957
human,BioPhi,0.7968115193663903
human,BioPhi,0.8780776602177259
human,BioPhi,0.7827238708424071
human,BioPhi,0.8124184095197253
human,BioPhi,0.8241065528557122
human,BioPhi,0.8440405244714227
human,BioPhi,0.7907548246659198
human,BioPhi,0.8192602010803813
human,BioPhi,0.8248451219532977
human,BioPhi,0.8472903282144817
human,BioPhi,0.7957925436280247
human,BioPhi,0.8201973074441397
human,BioPhi,0.8250749201227829
human,BioPhi,0.8771508830403419
human,BioPhi,0.8773756879029655
human,BioPhi,0.8302713249706559
human,BioPhi,0.8073319217101449
human,BioPhi,0.8303023119101195
human,BioPhi,0.7708296727114281
human,BioPhi,0.7798735199880505
human,BioPhi,0.8730066846455297
human,BioPhi,0.8189382822541841
human,BioPhi,0.8226418685272475
human,BioPhi,0.7955558438486648
human,BioPhi,0.8758079271112394
human,BioPhi,0.7968257903339011
human,BioPhi,0.7913651352991229
human,BioPhi,0.7880532603855406
human,BioPhi,0.8749943283863929
human,BioPhi,0.8363584773457151
human,BioPhi,0.762308080801098
human,BioPhi,0.8778071935511818
human,BioPhi,0.8205666129773652
human,BioPhi,0.8130296766121163
human,BioPhi,0.8832627615398344
human,BioPhi,0.8163486963236019
human,BioPhi,0.8040983762319495
human,BioPhi,0.8295095486832517
human,BioPhi,0.7883316114958789
human,BioPhi,0.7890133048192813
human,BioPhi,0.8567797447808764
human,BioPhi,0.7808231709873289
human,BioPhi,0.8362934563246345
human,BioPhi,0.8066163642775445
human,BioPhi,0.8361084579657285
human,BioPhi,0.8486959260295738
human,BioPhi,0.7982100001671939
human,BioPhi,0.8724041055152271
human,BioPhi,0.8322966410113233
human,BioPhi,0.8813241018968471
human,BioPhi,0.8263916856455571
human,BioPhi,0.7447212992882324
human,BioPhi,0.825027342598007
human,BioPhi,0.7877321724765121
human,BioPhi,0.8092378733969223
human,BioPhi,0.8030097948870173
human,BioPhi,0.77257962987813
human,BioPhi,0.8672996711020715
human,BioPhi,0.8493153107534084
human,BioPhi,0.7561275755971177
human,BioPhi,0.8109537979988294
human,BioPhi,0.8039507907776793
human,BioPhi,0.8109239768236876
human,BioPhi,0.4850498504438108
human,BioPhi,0.8113374523975018
human,BioPhi,0.7928029992862752
human,BioPhi,0.8192981200275617
human,BioPhi,0.7801144832896221
human,BioPhi,0.8682092904853516
human,BioPhi,0.8694189134515634
human,BioPhi,0.8648808891695692
human,BioPhi,0.8226964722713853
human,BioPhi,0.8526166857271973
human,BioPhi,0.8575500564224887
human,BioPhi,0.7862692146490401
human,BioPhi,0.8420135261582546
human,BioPhi,0.8446999899346694
human,BioPhi,0.8374226486798629
human,BioPhi,0.7780776749830693
human,BioPhi,0.7990213743277959
human,BioPhi,0.8888925408775156
human,BioPhi,0.8274091304552675
human,BioPhi,0.7970651994525854
human,BioPhi,0.8120406390760433
human,BioPhi,0.8290419601220286
human,BioPhi,0.8002223401162468
human,BioPhi,0.8184406380923022
human,BioPhi,0.8074101867062635
human,BioPhi,0.8291199695663292
human,BioPhi,0.8027943779150241
human,BioPhi,0.8144538427740335
human,BioPhi,0.7973047892607393
human,BioPhi,0.7909832387381504
human,BioPhi,0.7858933682698722
human,BioPhi,0.7807454973274519
human,BioPhi,0.81555708996811
human,BioPhi,0.7412355210942526
human,BioPhi,0.8167446586258204
human,BioPhi,0.8168820865513359
human,BioPhi,0.8333582334159836
human,BioPhi,0.806948670744896
human,BioPhi,0.7773797236832565
human,BioPhi,0.791087158909831
human,BioPhi,0.8010540529787541
human,BioPhi,0.8191497809276348
human,BioPhi,0.8003625926272623
human,BioPhi,0.8231615853185456
human,BioPhi,0.8381261038724507
human,BioPhi,0.8056141635842198
human,BioPhi,0.8894783115794516
human,BioPhi,0.7846205974319759
human,BioPhi,0.7966239207029879
human,BioPhi,0.8219381532048792
human,BioPhi,0.8630828991172319
human,BioPhi,0.8353809857195834
human,BioPhi,0.8380540581654852
human,BioPhi,0.7755365030219158
human,BioPhi,0.8362572910187166
human,BioPhi,0.8117383504469021
human,BioPhi,0.8460236872153833
human,BioPhi,0.7931911129443372
human,BioPhi,0.8203458051882253
human,BioPhi,0.8069183477558769
human,BioPhi,0.7547279188746777
human,BioPhi,0.8457068214813869
human,BioPhi,0.8137821793009382
human,BioPhi,0.8397001749971538
human,BioPhi,0.8409785807132721
human,BioPhi,0.8223588894901237
human,BioPhi,0.8204763766240191
human,BioPhi,0.8777764052269049
human,BioPhi,0.8577642570734024
human,BioPhi,0.8173022145205293
human,BioPhi,0.8930049031718165
human,BioPhi,0.7768687922423622
human,BioPhi,0.8150460592542703
human,BioPhi,0.8670367035275894
human,BioPhi,0.8466290282161255
human,BioPhi,0.8055769635872407
human,BioPhi,0.884917527033637
human,BioPhi,0.8495375502456739
human,BioPhi,0.8751887278246485
human,BioPhi,0.774668876967225
human,BioPhi,0.7762614006567146
human,BioPhi,0.778546579603879
human,BioPhi,0.8206057147568334
human,BioPhi,0.8344504755133619
human,BioPhi,0.8701073235198855
human,BioPhi,0.7866450140850162
human,BioPhi,0.7882172295178932
human,BioPhi,0.8357693758220054
human,BioPhi,0.8072757715389373
human,BioPhi,0.7750378294830333
human,BioPhi,0.7490681900195777
human,BioPhi,0.787951965574865
human,BioPhi,0.8502592251825969
human,BioPhi,0.8203646588687584
human,BioPhi,0.8021586164606795
human,BioPhi,0.8099975410722575
human,BioPhi,0.8039029617530277
human,BioPhi,0.8054148056694577
human,BioPhi,0.8508612178114614
human,BioPhi,0.7843030350153694
human,BioPhi,0.8040478695993838
human,BioPhi,0.8031033067557128
human,BioPhi,0.8254494016170502
human,BioPhi,0.8745343736571889
human,BioPhi,0.8476879974893693
human,BioPhi,0.8197544885709159
human,BioPhi,0.8711352723066584
human,BioPhi,0.7936178703104781
human,BioPhi,0.8050467670284982
human,BioPhi,0.7944588690851498
human,BioPhi,0.832711478541477
human,BioPhi,0.8541906268820783
human,BioPhi,0.8252632703765163
human,BioPhi,0.7808912225718637
human,BioPhi,0.7850476877343536
human,BioPhi,0.8459385835988955
human,BioPhi,0.8020391895654885
human,BioPhi,0.76823036288928
human,BioPhi,0.7886229812681118
human,BioPhi,0.7796701499571402
human,BioPhi,0.8032241565694588
human,BioPhi,0.8595029598743212
human,BioPhi,0.8113309265436414
human,BioPhi,0.8186080232827049
human,BioPhi,0.8920824432914908
human,BioPhi,0.8450160251946008
human,BioPhi,0.7888175610876907
human,BioPhi,0.8297851584304909
human,BioPhi,0.4824913473010225
human,BioPhi,0.7942666213649014
human,BioPhi,0.8131860983821579
human,BioPhi,0.7955872285944808
human,BioPhi,0.8140069240970271
human,BioPhi,0.8292331764331231
human,BioPhi,0.8225188736105338
human,BioPhi,0.8017207607285145
human,BioPhi,0.8207851067293905
human,BioPhi,0.8941853740091982
human,BioPhi,0.8107321478071667
human,BioPhi,0.7954243068317217
human,BioPhi,0.8616419836000456
human,BioPhi,0.8362759897795816
human,BioPhi,0.8201947909921913
human,BioPhi,0.8749072889055488
human,BioPhi,0.7451445089825312
human,BioPhi,0.819349076098728
human,BioPhi,0.8031608620510687
human,BioPhi,0.8311598928645253
human,BioPhi,0.8223324569813703
human,BioPhi,0.8394861482814246
human,BioPhi,0.7597814787039968
human,BioPhi,0.8810576839732522
human,BioPhi,0.8280657207836275
human,BioPhi,0.7611680312454701
human,BioPhi,0.830276739966368
human,BioPhi,0.8204419015606573
human,BioPhi,0.8076683168089197
human,BioPhi,0.873718862891385
human,BioPhi,0.8260393431666521
human,BioPhi,0.7015957829156301
human,BioPhi,0.7997828338060293
human,BioPhi,0.7795727509728148
human,BioPhi,0.8681656707956539
human,BioPhi,0.797102002396695
human,BioPhi,0.8269449185724531
human,BioPhi,0.8017249992289753
human,BioPhi,0.8048289745425184
human,BioPhi,0.8366438352133868
human,BioPhi,0.8189519340566431
human,BioPhi,0.8018999756901588
human,BioPhi,0.7755272966890555
human,BioPhi,0.7849136506069879
human,BioPhi,0.7992379750817193
human,BioPhi,0.8373713373763823
human,BioPhi,0.7858006800835331
human,BioPhi,0.8181670976810278
human,BioPhi,0.8046428358253345
human,BioPhi,0.8197311640879701
human,BioPhi,0.8121353769909685
human,BioPhi,0.8243735804631609
human,BioPhi,0.8018734689520778
human,BioPhi,0.7912916203814686
human,BioPhi,0.8057410075432725
human,BioPhi,0.8058593487688179
human,BioPhi,0.7523266536994807
human,BioPhi,0.8166011650054181
human,BioPhi,0.4081187218660489
human,BioPhi,0.8023280522991287
human,BioPhi,0.7921264505154696
human,BioPhi,0.7956790767025714
human,BioPhi,0.7934790484055325
human,BioPhi,0.8247504231180544
human,BioPhi,0.8281587626190245
human,BioPhi,0.7910275827453006
human,BioPhi,0.8037930747413117
human,BioPhi,0.8016458284109831
